GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   MMASib

DATE:   2015-12-27 (year-month-day)
TIME:   18:24:20 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION N_ANTS EVAPORATION SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 5 0.045 9.4868329805051381 10 20550
100 5 0.045 9.4868329805051381 10 16600
100 5 0.045 9.4868329805051381 10 27300
100 5 0.045 9.4868329805051381 10 17300
100 5 0.045 9.4868329805051381 10 26700
100 5 0.045 9.4868329805051381 10 25000
100 5 0.045 9.4868329805051381 10 21400
100 5 0.045 9.4868329805051381 10 18200
100 5 0.045 9.4868329805051381 10 34950
100 5 0.045 9.4868329805051381 10 20450
100 5 0.045 9.4868329805051381 10 24000
100 5 0.045 9.4868329805051381 10 17400
100 5 0.045 9.4868329805051381 10 24700
100 5 0.045 9.4868329805051381 10 20700
100 5 0.045 9.4868329805051381 10 16900
100 5 0.045 9.4868329805051381 10 18850
100 5 0.045 9.4868329805051381 10 16700
100 5 0.045 9.4868329805051381 10 21300
100 5 0.045 9.4868329805051381 10 20150
100 5 0.045 9.4868329805051381 10 18700
100 5 0.045 9.4868329805051381 10 17450
100 5 0.045 9.4868329805051381 10 19500
100 5 0.045 11.067971810589327 10 19750
100 5 0.045 11.067971810589327 10 18250
100 5 0.045 11.067971810589327 10 25600
100 5 0.045 11.067971810589327 10 21950
100 5 0.045 11.067971810589327 10 23950
100 5 0.045 11.067971810589327 10 36450
100 5 0.045 11.067971810589327 10 24100
100 5 0.045 11.067971810589327 10 34400
100 5 0.045 11.067971810589327 10 21200
100 5 0.045 11.067971810589327 10 22300
100 5 0.045 11.067971810589327 10 19700
100 5 0.045 11.067971810589327 10 36300
100 5 0.045 11.067971810589327 10 30650
100 5 0.045 11.067971810589327 10 24200
100 5 0.045 11.067971810589327 10 19150
100 5 0.045 11.067971810589327 10 17000
100 5 0.045 11.067971810589327 10 29500
100 5 0.045 11.067971810589327 10 20100
100 5 0.045 11.067971810589327 10 23050
100 5 0.045 11.067971810589327 10 30100
100 5 0.045 11.067971810589327 10 33950
100 5 0.045 11.067971810589327 10 17850
100 5 0.045 11.067971810589327 10 29700
100 5 0.045 11.067971810589327 10 20200
100 5 0.045 11.067971810589327 10 24100
100 5 0.045 11.067971810589327 10 21250
100 5 0.045 11.067971810589327 10 21600
100 5 0.045 11.067971810589327 10 25500
100 5 0.045 11.067971810589327 10 23800
100 5 0.045 11.067971810589327 10 23050
100 5 0.045 11.067971810589327 10 19550
100 5 0.045 11.067971810589327 10 15200
100 5 0.045 11.067971810589327 10 34450
100 5 0.045 11.067971810589327 10 28450
100 5 0.045 11.067971810589327 10 26800
100 5 0.045 11.067971810589327 10 19200
100 5 0.045 11.067971810589327 10 25300
100 5 0.045 11.067971810589327 10 24950
100 5 0.045 11.067971810589327 10 23100
100 5 0.045 11.067971810589327 10 21050
100 5 0.045 11.067971810589327 10 27500
100 5 0.045 11.067971810589327 10 25500
100 5 0.045 11.067971810589327 10 41150
100 5 0.045 11.067971810589327 10 20050
100 5 0.045 11.067971810589327 10 21300
100 5 0.045 11.067971810589327 10 17200
100 5 0.045 11.067971810589327 10 22450
100 5 0.045 11.067971810589327 10 24500
100 5 0.045 11.067971810589327 10 35050
100 5 0.045 11.067971810589327 10 20850
100 5 0.045 11.067971810589327 10 19250
100 5 0.045 11.067971810589327 10 21000
100 5 0.045 11.067971810589327 10 18500
100 5 0.045 11.067971810589327 10 19100
100 5 0.045 11.067971810589327 10 28950
100 5 0.045 11.067971810589327 10 29750
100 5 0.045 11.067971810589327 10 26100
100 5 0.045 11.067971810589327 10 26050
100 5 0.045 11.067971810589327 10 30800
100 5 0.045 11.067971810589327 10 22750
100 5 0.045 11.067971810589327 10 17500
100 5 0.045 11.067971810589327 10 21800
100 5 0.045 11.067971810589327 10 25950
100 5 0.045 11.067971810589327 10 33800
100 5 0.045 11.067971810589327 10 15100
100 5 0.045 11.067971810589327 10 24900
100 5 0.045 11.067971810589327 10 20350
100 5 0.045 11.067971810589327 10 32250
100 5 0.045 11.067971810589327 10 19300
100 5 0.045 11.067971810589327 10 23300
100 5 0.045 11.067971810589327 10 22700
100 5 0.045 11.067971810589327 10 18600
100 5 0.045 11.067971810589327 10 29550
100 5 0.045 11.067971810589327 10 25400
100 5 0.045 11.067971810589327 10 29550
100 5 0.045 11.067971810589327 10 36650
100 5 0.045 11.067971810589327 10 21150
100 5 0.045 11.067971810589327 10 29700
100 5 0.045 11.067971810589327 10 17050
100 5 0.045 11.067971810589327 10 18900
100 5 0.045 11.067971810589327 10 22950
100 5 0.045 11.067971810589327 10 18500
100 5 0.045 11.067971810589327 10 31150
100 5 0.045 11.067971810589327 10 17050
100 5 0.045 11.067971810589327 10 26750
100 5 0.045 11.067971810589327 10 19000
100 5 0.045 11.067971810589327 10 25100
100 5 0.045 11.067971810589327 10 33750
100 5 0.045 11.067971810589327 10 20350
100 5 0.045 11.067971810589327 10 24650
100 5 0.045 12.649110640673516 10 25450
100 5 0.045 12.649110640673516 10 40600
100 5 0.045 12.649110640673516 10 23350
100 5 0.045 12.649110640673516 10 20900
100 5 0.045 12.649110640673516 10 23350
100 5 0.045 12.649110640673516 10 37650
100 5 0.045 12.649110640673516 10 32050
100 5 0.045 12.649110640673516 10 18800
100 5 0.045 12.649110640673516 10 36750
100 5 0.045 12.649110640673516 10 29550
100 5 0.045 12.649110640673516 10 26900
100 5 0.045 12.649110640673516 10 44550
100 5 0.045 12.649110640673516 10 33750
100 5 0.045 12.649110640673516 10 29100
100 5 0.045 12.649110640673516 10 25400
100 5 0.045 12.649110640673516 10 24200
100 5 0.045 12.649110640673516 10 31050
100 5 0.045 12.649110640673516 10 35200
100 5 0.045 12.649110640673516 10 28500
100 5 0.045 12.649110640673516 10 34800
100 5 0.045 12.649110640673516 10 45400
100 5 0.045 12.649110640673516 10 22300
100 5 0.045 12.649110640673516 10 27450
100 5 0.045 12.649110640673516 10 21050
100 5 0.045 12.649110640673516 10 31250
100 5 0.045 12.649110640673516 10 23900
100 5 0.045 12.649110640673516 10 19200
100 5 0.045 12.649110640673516 10 71800
100 5 0.045 12.649110640673516 10 21800
100 5 0.045 12.649110640673516 10 56050
100 5 0.045 12.649110640673516 10 19750
100 5 0.045 12.649110640673516 10 20200
100 5 0.045 12.649110640673516 10 29550
100 5 0.045 12.649110640673516 10 37750
100 5 0.045 12.649110640673516 10 37850
100 5 0.045 12.649110640673516 10 37600
100 5 0.045 12.649110640673516 10 41050
100 5 0.045 12.649110640673516 10 24950
100 5 0.045 12.649110640673516 10 33500
100 5 0.045 12.649110640673516 10 30300
100 5 0.045 12.649110640673516 10 30650
100 5 0.045 12.649110640673516 10 26500
100 5 0.045 12.649110640673516 10 18050
100 5 0.045 12.649110640673516 10 24900
100 5 0.045 12.649110640673516 10 22100
100 5 0.045 12.649110640673516 10 36400
100 5 0.045 12.649110640673516 10 25050
100 5 0.045 12.649110640673516 10 34200
100 5 0.045 12.649110640673516 10 36500
100 5 0.045 12.649110640673516 10 24550
100 5 0.045 12.649110640673516 10 19800
100 5 0.045 12.649110640673516 10 23650
100 5 0.045 12.649110640673516 10 23100
100 5 0.045 12.649110640673516 10 39950
100 5 0.045 12.649110640673516 10 26400
100 5 0.045 12.649110640673516 10 30800
100 5 0.045 12.649110640673516 10 23150
100 5 0.045 12.649110640673516 10 35550
100 5 0.045 12.649110640673516 10 23050
100 5 0.045 12.649110640673516 10 23500
100 5 0.045 12.649110640673516 10 21950
100 5 0.045 12.649110640673516 10 24150
100 5 0.045 12.649110640673516 10 32050
100 5 0.045 12.649110640673516 10 24150
100 5 0.045 12.649110640673516 10 43950
100 5 0.045 12.649110640673516 10 22650
100 5 0.045 12.649110640673516 10 21800
100 5 0.045 12.649110640673516 10 30100
100 5 0.045 12.649110640673516 10 36400
100 5 0.045 12.649110640673516 10 26500
100 5 0.045 12.649110640673516 10 20800
100 5 0.045 12.649110640673516 10 25100
100 5 0.045 12.649110640673516 10 22600
100 5 0.045 12.649110640673516 10 30700
100 5 0.045 12.649110640673516 10 31200
100 5 0.045 12.649110640673516 10 20150
100 5 0.045 12.649110640673516 10 16700
100 5 0.045 12.649110640673516 10 24350
100 5 0.045 12.649110640673516 10 21750
100 5 0.045 12.649110640673516 10 23750
100 5 0.045 12.649110640673516 10 39000
100 5 0.045 12.649110640673516 10 35800
100 5 0.045 12.649110640673516 10 39100
100 5 0.045 12.649110640673516 10 43500
100 5 0.045 12.649110640673516 10 31600
100 5 0.045 12.649110640673516 10 34250
100 5 0.045 12.649110640673516 10 20600
100 5 0.045 12.649110640673516 10 24450
100 5 0.045 12.649110640673516 10 27350
100 5 0.045 12.649110640673516 10 29100
100 5 0.045 14.230249470757705 10 27150
100 5 0.045 14.230249470757705 10 26500
100 5 0.045 14.230249470757705 10 22350
100 5 0.045 14.230249470757705 10 36000
100 5 0.045 14.230249470757705 10 25000
100 5 0.045 14.230249470757705 10 32400
100 5 0.045 14.230249470757705 10 25300
100 5 0.045 14.230249470757705 10 28000
100 5 0.045 14.230249470757705 10 22950
100 5 0.045 14.230249470757705 10 35850
100 5 0.045 14.230249470757705 10 27550
100 5 0.045 14.230249470757705 10 33100
100 5 0.045 14.230249470757705 10 47800
100 5 0.045 14.230249470757705 10 22600
100 5 0.045 14.230249470757705 10 29400
100 5 0.045 14.230249470757705 10 45050
100 5 0.045 14.230249470757705 10 44200
100 5 0.045 14.230249470757705 10 38600
100 5 0.045 14.230249470757705 10 46100
100 5 0.045 14.230249470757705 10 26750
100 5 0.045 14.230249470757705 10 27250
100 5 0.045 14.230249470757705 10 27150
100 5 0.045 14.230249470757705 10 24800
100 5 0.045 14.230249470757705 10 50650
100 5 0.045 14.230249470757705 10 35000
100 5 0.045 14.230249470757705 10 28700
100 5 0.045 14.230249470757705 10 24750
100 5 0.045 14.230249470757705 10 26400
100 5 0.045 14.230249470757705 10 21350
100 5 0.045 14.230249470757705 10 22000
100 5 0.045 14.230249470757705 10 40100
100 5 0.045 14.230249470757705 10 62900
100 5 0.045 14.230249470757705 10 37100
100 5 0.045 14.230249470757705 10 25800
100 5 0.045 14.230249470757705 10 29600
100 5 0.045 14.230249470757705 10 35750
100 5 0.045 14.230249470757705 10 51250
100 5 0.045 14.230249470757705 10 27400
100 5 0.045 14.230249470757705 10 32500
100 5 0.045 14.230249470757705 10 32150
100 5 0.045 14.230249470757705 10 35250
100 5 0.045 14.230249470757705 10 88100
100 5 0.045 14.230249470757705 10 28600
100 5 0.045 14.230249470757705 10 29400
100 5 0.045 14.230249470757705 10 64550
100 5 0.045 14.230249470757705 10 35400
100 5 0.045 14.230249470757705 10 37900
100 5 0.045 14.230249470757705 10 28250
100 5 0.045 14.230249470757705 10 66750
100 5 0.045 14.230249470757705 10 59700
100 5 0.045 14.230249470757705 10 28750
100 5 0.045 14.230249470757705 10 30800
100 5 0.045 14.230249470757705 10 35350
100 5 0.045 14.230249470757705 10 24900
100 5 0.045 14.230249470757705 10 26000
100 5 0.045 14.230249470757705 10 20700
100 5 0.045 14.230249470757705 10 42150
100 5 0.045 14.230249470757705 10 46300
100 5 0.045 14.230249470757705 10 35600
100 5 0.045 14.230249470757705 10 24200
100 5 0.045 14.230249470757705 10 45550
100 5 0.045 14.230249470757705 10 36650
100 5 0.045 14.230249470757705 10 28650
100 5 0.045 14.230249470757705 10 30350
100 5 0.045 14.230249470757705 10 30500
100 5 0.045 14.230249470757705 10 21650
100 5 0.045 14.230249470757705 10 25550
100 5 0.045 14.230249470757705 10 55400
100 5 0.045 14.230249470757705 10 45700
100 5 0.045 14.230249470757705 10 25750
100 5 0.045 14.230249470757705 10 21100
100 5 0.045 14.230249470757705 10 33800
100 5 0.045 14.230249470757705 10 21500
100 5 0.045 14.230249470757705 10 26200
100 5 0.045 14.230249470757705 10 25850
100 5 0.045 14.230249470757705 10 26800
100 5 0.045 14.230249470757705 10 30250
100 5 0.045 14.230249470757705 10 27500
100 5 0.045 14.230249470757705 10 24650
100 5 0.045 14.230249470757705 10 53800
100 5 0.045 14.230249470757705 10 37250
100 5 0.045 14.230249470757705 10 40650
100 5 0.045 14.230249470757705 10 25350
100 5 0.045 14.230249470757705 10 22700
100 5 0.045 14.230249470757705 10 43650
100 5 0.045 14.230249470757705 10 23300
100 5 0.045 14.230249470757705 10 25450
100 5 0.045 14.230249470757705 10 32450
100 5 0.045 14.230249470757705 10 47900
100 5 0.045 14.230249470757705 10 42750
100 5 0.045 15.811388300841895 10 32050
100 5 0.045 15.811388300841895 10 30700
100 5 0.045 15.811388300841895 10 30250
100 5 0.045 15.811388300841895 10 24200
100 5 0.045 15.811388300841895 10 89250
100 5 0.045 15.811388300841895 10 28750
100 5 0.045 15.811388300841895 10 30000
100 5 0.045 15.811388300841895 10 46950
100 5 0.045 15.811388300841895 10 25250
100 5 0.045 15.811388300841895 10 32500
100 5 0.045 15.811388300841895 10 39350
100 5 0.045 15.811388300841895 10 47250
100 5 0.045 15.811388300841895 10 52950
100 5 0.045 15.811388300841895 10 24400
100 5 0.045 15.811388300841895 10 69400
100 5 0.045 15.811388300841895 10 29150
100 5 0.045 15.811388300841895 10 21950
100 5 0.045 15.811388300841895 10 21750
100 5 0.045 15.811388300841895 10 25950
100 5 0.045 15.811388300841895 10 25700
100 5 0.045 15.811388300841895 10 37400
100 5 0.045 15.811388300841895 10 50100
100 5 0.045 15.811388300841895 10 33550
100 5 0.045 15.811388300841895 10 30450
100 5 0.045 15.811388300841895 10 54700
100 5 0.045 15.811388300841895 10 36250
100 5 0.045 15.811388300841895 10 51150
100 5 0.045 15.811388300841895 10 30450
100 5 0.045 15.811388300841895 10 27750
100 5 0.045 15.811388300841895 10 34950
100 5 0.045 15.811388300841895 10 53900
100 5 0.045 15.811388300841895 10 37100
100 5 0.045 15.811388300841895 10 53450
100 5 0.045 15.811388300841895 10 41050
100 5 0.045 15.811388300841895 10 44300
100 5 0.045 15.811388300841895 10 51650
100 5 0.045 15.811388300841895 10 32700
100 5 0.045 15.811388300841895 10 86200
100 5 0.045 15.811388300841895 10 39000
100 5 0.045 15.811388300841895 10 43000
100 5 0.045 15.811388300841895 10 28600
100 5 0.045 15.811388300841895 10 73500
100 5 0.045 15.811388300841895 10 28650
100 5 0.045 15.811388300841895 10 25950
100 5 0.045 15.811388300841895 10 36700
100 5 0.045 15.811388300841895 10 36400
100 5 0.045 15.811388300841895 10 31600
100 5 0.045 15.811388300841895 10 39300
100 5 0.045 15.811388300841895 10 23800
100 5 0.045 15.811388300841895 10 29700
100 5 0.045 15.811388300841895 10 79600
100 5 0.045 15.811388300841895 10 40900
100 5 0.045 15.811388300841895 10 112750
100 5 0.045 15.811388300841895 10 60950
100 5 0.045 15.811388300841895 10 37450
100 5 0.045 15.811388300841895 10 30850
100 5 0.045 15.811388300841895 10 42500
100 5 0.045 15.811388300841895 10 65350
100 5 0.045 15.811388300841895 10 38250
100 5 0.045 15.811388300841895 10 49550
100 5 0.045 15.811388300841895 10 37850
100 5 0.045 15.811388300841895 10 28150
100 5 0.045 15.811388300841895 10 24250
100 5 0.045 15.811388300841895 10 33750
100 5 0.045 15.811388300841895 10 65800
100 5 0.045 15.811388300841895 10 24550
100 5 0.045 15.811388300841895 10 41850
100 5 0.045 15.811388300841895 10 44550
100 5 0.045 15.811388300841895 10 33500
100 5 0.045 15.811388300841895 10 60450
100 5 0.045 15.811388300841895 10 59800
100 5 0.045 15.811388300841895 10 44550
100 5 0.045 15.811388300841895 10 35650
100 5 0.045 15.811388300841895 10 34200
100 5 0.045 15.811388300841895 10 38850
100 5 0.045 15.811388300841895 10 55400
100 5 0.045 15.811388300841895 10 38700
100 5 0.045 15.811388300841895 10 26500
100 5 0.045 15.811388300841895 10 46050
100 5 0.045 15.811388300841895 10 55900
100 5 0.045 15.811388300841895 10 29100
100 5 0.045 15.811388300841895 10 36450
100 5 0.045 15.811388300841895 10 36500
100 5 0.045 15.811388300841895 10 41600
100 5 0.045 15.811388300841895 10 58550
100 5 0.045 15.811388300841895 10 28650
100 5 0.045 15.811388300841895 10 52450
100 5 0.045 15.811388300841895 10 29000
100 5 0.045 15.811388300841895 10 43850
100 5 0.045 15.811388300841895 10 40950
100 5 0.045 17.392527130926084 10 63900
100 5 0.045 17.392527130926084 10 27100
100 5 0.045 17.392527130926084 10 30700
100 5 0.045 17.392527130926084 10 44800
100 5 0.045 17.392527130926084 10 33950
100 5 0.045 17.392527130926084 10 66950
100 5 0.045 17.392527130926084 10 46650
100 5 0.045 17.392527130926084 10 41500
100 5 0.045 17.392527130926084 10 57850
100 5 0.045 17.392527130926084 10 56300
100 5 0.045 17.392527130926084 10 54750
100 5 0.045 17.392527130926084 10 71800
100 5 0.045 17.392527130926084 10 56300
100 5 0.045 17.392527130926084 10 46550
100 5 0.045 17.392527130926084 10 36550
100 5 0.045 17.392527130926084 10 41000
100 5 0.045 17.392527130926084 10 50350
100 5 0.045 17.392527130926084 10 54750
100 5 0.045 17.392527130926084 10 46850
100 5 0.045 17.392527130926084 10 62850
100 5 0.045 17.392527130926084 10 35800
100 5 0.045 17.392527130926084 10 69600
100 5 0.045 17.392527130926084 10 24150
100 5 0.045 17.392527130926084 10 38500
100 5 0.045 17.392527130926084 10 73750
100 5 0.045 17.392527130926084 10 29350
100 5 0.045 17.392527130926084 10 76350
100 5 0.045 17.392527130926084 10 53000
100 5 0.045 17.392527130926084 10 60300
100 5 0.045 17.392527130926084 10 27100
100 5 0.045 17.392527130926084 10 32750
100 5 0.045 17.392527130926084 10 43400
100 5 0.045 17.392527130926084 10 69200
100 5 0.045 17.392527130926084 10 34500
100 5 0.045 17.392527130926084 10 30950
100 5 0.045 17.392527130926084 10 38950
100 5 0.045 17.392527130926084 10 43500
100 5 0.045 17.392527130926084 10 40100
100 5 0.045 17.392527130926084 10 26900
100 5 0.045 17.392527130926084 10 26900
100 5 0.045 17.392527130926084 10 44750
100 5 0.045 17.392527130926084 10 55700
100 5 0.045 17.392527130926084 10 37800
100 5 0.045 17.392527130926084 10 32600
100 5 0.045 17.392527130926084 10 43550
100 5 0.045 17.392527130926084 10 26850
100 5 0.045 17.392527130926084 10 33650
100 5 0.045 17.392527130926084 10 45100
100 5 0.045 17.392527130926084 10 39600
100 5 0.045 17.392527130926084 10 37550
100 5 0.045 17.392527130926084 10 58800
100 5 0.045 17.392527130926084 10 70400
100 5 0.045 17.392527130926084 10 54300
100 5 0.045 17.392527130926084 10 40750
100 5 0.045 17.392527130926084 10 74000
100 5 0.045 17.392527130926084 10 38000
100 5 0.045 17.392527130926084 10 27350
100 5 0.045 17.392527130926084 10 55150
100 5 0.045 17.392527130926084 10 69150
100 5 0.045 17.392527130926084 10 33800
100 5 0.045 17.392527130926084 10 28000
100 5 0.045 17.392527130926084 10 57100
100 5 0.045 17.392527130926084 10 58650
100 5 0.045 17.392527130926084 10 46900
100 5 0.045 17.392527130926084 10 63150
100 5 0.045 17.392527130926084 10 37750
100 5 0.045 17.392527130926084 10 81850
100 5 0.045 17.392527130926084 10 76450
100 5 0.045 17.392527130926084 10 67350
100 5 0.045 17.392527130926084 10 27650
100 5 0.045 17.392527130926084 10 62700
100 5 0.045 17.392527130926084 10 79500
100 5 0.045 17.392527130926084 10 39950
100 5 0.045 17.392527130926084 10 36850
100 5 0.045 17.392527130926084 10 78050
100 5 0.045 17.392527130926084 10 79000
100 5 0.045 17.392527130926084 10 41050
100 5 0.045 17.392527130926084 10 56150
100 5 0.045 17.392527130926084 10 40800
100 5 0.045 17.392527130926084 10 26900
100 5 0.045 17.392527130926084 10 56400
100 5 0.045 17.392527130926084 10 28450
100 5 0.045 17.392527130926084 10 58150
100 5 0.045 17.392527130926084 10 33650
100 5 0.045 17.392527130926084 10 59700
100 5 0.045 17.392527130926084 10 34500
100 5 0.045 17.392527130926084 10 24250
100 5 0.045 17.392527130926084 10 47700
100 5 0.045 17.392527130926084 10 82950
100 5 0.045 17.392527130926084 10 33400
100 5 0.045 18.973665961010273 10 52950
100 5 0.045 18.973665961010273 10 60750
100 5 0.045 18.973665961010273 10 70250
100 5 0.045 18.973665961010273 10 83050
100 5 0.045 18.973665961010273 10 48400
100 5 0.045 18.973665961010273 10 94750
100 5 0.045 18.973665961010273 10 119400
100 5 0.045 18.973665961010273 10 35450
100 5 0.045 18.973665961010273 10 41450
100 5 0.045 18.973665961010273 10 59500
100 5 0.045 18.973665961010273 10 50900
100 5 0.045 18.973665961010273 10 32350
100 5 0.045 18.973665961010273 10 102450
100 5 0.045 18.973665961010273 10 66950
100 5 0.045 18.973665961010273 10 50700
100 5 0.045 18.973665961010273 10 126200
100 5 0.045 18.973665961010273 10 86450
100 5 0.045 18.973665961010273 10 95750
100 5 0.045 18.973665961010273 10 69350
100 5 0.045 18.973665961010273 10 46150
100 5 0.045 18.973665961010273 10 66550
100 5 0.045 18.973665961010273 10 45600
100 5 0.045 18.973665961010273 10 55100
100 5 0.045 18.973665961010273 10 47000
100 5 0.045 18.973665961010273 10 81650
100 5 0.045 18.973665961010273 10 72400
100 5 0.045 18.973665961010273 10 45200
100 5 0.045 18.973665961010273 10 74350
100 5 0.045 18.973665961010273 10 45700
100 5 0.045 18.973665961010273 10 48700
100 5 0.045 18.973665961010273 10 116200
100 5 0.045 18.973665961010273 10 58850
100 5 0.045 18.973665961010273 10 45250
100 5 0.045 18.973665961010273 10 39150
100 5 0.045 18.973665961010273 10 29850
100 5 0.045 18.973665961010273 10 86200
100 5 0.045 18.973665961010273 10 88150
100 5 0.045 18.973665961010273 10 75050
100 5 0.045 18.973665961010273 10 37150
100 5 0.045 18.973665961010273 10 123200
100 5 0.045 18.973665961010273 10 71100
100 5 0.045 18.973665961010273 10 43650
100 5 0.045 18.973665961010273 10 50400
100 5 0.045 18.973665961010273 10 67600
100 5 0.045 18.973665961010273 10 49950
100 5 0.045 18.973665961010273 10 60900
100 5 0.045 18.973665961010273 10 57650
100 5 0.045 18.973665961010273 10 79550
100 5 0.045 18.973665961010273 10 58350
100 5 0.045 18.973665961010273 10 52200
100 5 0.045 18.973665961010273 10 38350
100 5 0.045 18.973665961010273 10 51500
100 5 0.045 18.973665961010273 10 37300
100 5 0.045 18.973665961010273 10 75550
100 5 0.045 18.973665961010273 10 32150
100 5 0.045 18.973665961010273 10 58550
100 5 0.045 18.973665961010273 10 50100
100 5 0.045 18.973665961010273 10 84600
100 5 0.045 18.973665961010273 10 43750
100 5 0.045 18.973665961010273 10 58950
100 5 0.045 18.973665961010273 10 87350
100 5 0.045 18.973665961010273 10 66100
100 5 0.045 18.973665961010273 10 37900
100 5 0.045 18.973665961010273 10 68100
100 5 0.045 18.973665961010273 10 87550
100 5 0.045 18.973665961010273 10 30250
100 5 0.045 18.973665961010273 10 66150
100 5 0.045 18.973665961010273 10 74850
100 5 0.045 18.973665961010273 10 49250
100 5 0.045 18.973665961010273 10 50100
100 5 0.045 18.973665961010273 10 36200
100 5 0.045 18.973665961010273 10 71000
100 5 0.045 18.973665961010273 10 111100
100 5 0.045 18.973665961010273 10 27550
100 5 0.045 18.973665961010273 10 54500
100 5 0.045 18.973665961010273 10 78350
100 5 0.045 18.973665961010273 10 76700
100 5 0.045 18.973665961010273 10 51850
100 5 0.045 18.973665961010273 10 73700
100 5 0.045 18.973665961010273 10 67600
100 5 0.045 18.973665961010273 10 60700
100 5 0.045 18.973665961010273 10 50000
100 5 0.045 18.973665961010273 10 71550
100 5 0.045 18.973665961010273 10 43650
100 5 0.045 18.973665961010273 10 46500
100 5 0.045 18.973665961010273 10 54650
100 5 0.045 18.973665961010273 10 35850
100 5 0.045 18.973665961010273 10 48600
100 5 0.045 18.973665961010273 10 83850
100 5 0.045 18.973665961010273 10 52200
100 5 0.045 20.554804791094462 10 37250
100 5 0.045 20.554804791094462 10 85600
100 5 0.045 20.554804791094462 10 43750
100 5 0.045 20.554804791094462 10 59100
100 5 0.045 20.554804791094462 10 43750
100 5 0.045 20.554804791094462 10 56850
100 5 0.045 20.554804791094462 10 135850
100 5 0.045 20.554804791094462 10 72750
100 5 0.045 20.554804791094462 10 116550
100 5 0.045 20.554804791094462 10 100100
100 5 0.045 20.554804791094462 10 88450
100 5 0.045 20.554804791094462 10 57250
100 5 0.045 20.554804791094462 10 47550
100 5 0.045 20.554804791094462 10 34950
100 5 0.045 20.554804791094462 10 65500
100 5 0.045 20.554804791094462 10 81650
100 5 0.045 20.554804791094462 10 96550
100 5 0.045 20.554804791094462 10 46750
100 5 0.045 20.554804791094462 10 28050
100 5 0.045 20.554804791094462 10 136800
100 5 0.045 20.554804791094462 10 51800
100 5 0.045 20.554804791094462 10 100100
100 5 0.045 20.554804791094462 10 25500
100 5 0.045 20.554804791094462 10 113700
100 5 0.045 20.554804791094462 10 56400
100 5 0.045 20.554804791094462 10 39900
100 5 0.045 20.554804791094462 10 55100
100 5 0.045 20.554804791094462 10 91700
100 5 0.045 20.554804791094462 10 75900
100 5 0.045 20.554804791094462 10 63100
100 5 0.045 20.554804791094462 10 63350
100 5 0.045 20.554804791094462 10 27300
100 5 0.045 20.554804791094462 10 92250
100 5 0.045 20.554804791094462 10 90000
100 5 0.045 20.554804791094462 10 81650
100 5 0.045 20.554804791094462 10 83450
100 5 0.045 20.554804791094462 10 53300
100 5 0.045 20.554804791094462 10 93800
100 5 0.045 20.554804791094462 10 59500
100 5 0.045 20.554804791094462 10 34300
100 5 0.045 20.554804791094462 10 77650
100 5 0.045 20.554804791094462 10 103000
100 5 0.045 20.554804791094462 10 80750
100 5 0.045 20.554804791094462 10 124750
100 5 0.045 20.554804791094462 10 40300
100 5 0.045 20.554804791094462 10 67100
100 5 0.045 20.554804791094462 10 64500
100 5 0.045 20.554804791094462 10 68700
100 5 0.045 20.554804791094462 10 77750
100 5 0.045 20.554804791094462 10 70650
100 5 0.045 20.554804791094462 10 78450
100 5 0.045 20.554804791094462 10 59600
100 5 0.045 20.554804791094462 10 97650
100 5 0.045 20.554804791094462 10 61950
100 5 0.045 20.554804791094462 10 79850
100 5 0.045 20.554804791094462 10 112400
100 5 0.045 20.554804791094462 10 66650
100 5 0.045 20.554804791094462 10 44000
100 5 0.045 20.554804791094462 10 76800
100 5 0.045 20.554804791094462 10 40450
100 5 0.045 20.554804791094462 10 86100
100 5 0.045 20.554804791094462 10 102450
100 5 0.045 20.554804791094462 10 125150
100 5 0.045 20.554804791094462 10 110400
100 5 0.045 20.554804791094462 10 59550
100 5 0.045 20.554804791094462 10 46800
100 5 0.045 20.554804791094462 10 49900
100 5 0.045 20.554804791094462 10 37050
100 5 0.045 20.554804791094462 10 83900
100 5 0.045 20.554804791094462 10 68350
100 5 0.045 20.554804791094462 10 47400
100 5 0.045 20.554804791094462 10 61650
100 5 0.045 20.554804791094462 10 38950
100 5 0.045 20.554804791094462 10 70950
100 5 0.045 20.554804791094462 10 70150
100 5 0.045 20.554804791094462 10 88950
100 5 0.045 20.554804791094462 10 40400
100 5 0.045 20.554804791094462 10 59000
100 5 0.045 20.554804791094462 10 88600
100 5 0.045 20.554804791094462 10 67750
100 5 0.045 20.554804791094462 10 67200
100 5 0.045 20.554804791094462 10 50100
100 5 0.045 20.554804791094462 10 96300
100 5 0.045 20.554804791094462 10 56750
100 5 0.045 20.554804791094462 10 39650
100 5 0.045 20.554804791094462 10 66550
