GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   cGA

DATE:   2016-1-8 (year-month-day)
TIME:   8:47:3 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION K SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 25 80 10 2420
100 25 80 10 2980
100 25 80 10 6620
100 25 80 10 8420
100 25 80 10 1220
100 25 80 10 2480
100 25 80 10 3240
100 25 80 10 7020
100 25 80 10 13900
100 25 80 10 1700
100 25 80 10 3500
100 25 80 10 1580
100 25 80 10 980
100 25 80 10 4000
100 25 80 10 1540
100 25 80 10 1200
100 25 80 10 7960
100 25 80 10 5000
100 25 80 10 4000
100 25 80 10 4420
100 25 80 10 2100
100 25 80 10 3920
100 25 80 10 1400
100 25 80 10 5360
100 25 80 10 1700
100 25 80 10 4580
100 25 80 10 5880
100 25 80 10 1840
100 25 80 10 6100
100 25 80 10 2160
100 25 80 10 5020
100 25 80 10 5500
100 25 80 10 4040
100 25 80 10 2300
100 25 80 10 1900
100 25 80 10 3880
100 25 80 10 3080
100 25 80 10 8580
100 25 80 10 3060
100 25 80 10 2480
100 25 80 10 3900
100 25 80 10 3720
100 25 80 10 2100
100 25 80 10 2500
100 25 80 10 2320
100 25 80 10 1240
100 25 80 10 1780
100 25 80 10 1420
100 25 80 10 14180
100 25 80 10 4040
100 25 80 10 4620
100 25 80 10 4560
100 25 80 10 4620
100 25 80 10 6680
100 25 80 10 3440
100 25 80 10 7540
100 25 80 10 7920
100 25 80 10 3220
100 25 80 10 5280
100 25 80 10 5220
100 25 80 10 5380
100 25 80 10 6540
100 25 80 10 4540
100 25 80 10 3000
100 25 80 10 3900
100 25 80 10 19940
100 25 80 10 5800
100 25 80 10 3660
100 25 80 10 1660
