GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   cGA

DATE:   2016-1-8 (year-month-day)
TIME:   8:32:18 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION K SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 25 10 8 1088
100 25 10 9 1980
100 25 10 9 1062
100 25 10 9 4338
100 25 10 9 1656
100 25 10 9 3942
100 25 10 9 2484
100 25 10 9 774
100 25 10 9 4806
100 25 10 9 2502
100 25 10 9 2808
100 25 10 9 1620
100 25 10 9 3906
100 25 10 9 3816
100 25 10 9 4284
100 25 10 9 8550
100 25 10 9 1242
100 25 10 9 1422
100 25 10 9 1602
100 25 10 9 6660
100 25 10 9 5814
100 25 10 9 1332
100 25 10 9 1800
100 25 10 9 1782
100 25 10 9 2736
100 25 10 9 3096
100 25 10 9 5364
100 25 10 9 3204
100 25 10 9 2196
100 25 10 9 2916
100 25 10 9 4464
100 25 10 9 1800
100 25 10 9 1368
100 25 10 9 2628
100 25 10 9 1566
100 25 10 9 2124
100 25 10 9 3816
100 25 10 9 3168
100 25 10 9 1944
100 25 10 9 3906
100 25 10 9 2214
100 25 10 9 1008
100 25 10 9 1638
100 25 10 9 2016
100 25 10 9 1944
100 25 10 9 4806
100 25 10 9 1908
100 25 10 9 2088
100 25 10 9 4482
100 25 10 9 1998
100 25 10 9 3186
100 25 10 9 3474
100 25 10 9 2628
100 25 10 9 1512
100 25 10 9 3654
100 25 10 9 1062
100 25 10 9 1476
100 25 10 9 3006
100 25 10 9 1422
100 25 10 9 882
100 25 10 9 3078
100 25 10 9 6588
100 25 10 9 1998
100 25 10 9 1566
100 25 10 9 1080
100 25 10 9 1620
100 25 10 9 792
100 25 10 9 3060
100 25 10 9 1494
100 25 10 9 1278
100 25 10 9 2682
100 25 10 9 1242
100 25 10 9 630
100 25 10 9 2124
100 25 10 9 1440
100 25 10 9 2178
100 25 10 9 3618
100 25 10 9 756
100 25 10 9 4518
100 25 10 9 3870
100 25 10 9 1764
100 25 10 9 3870
100 25 10 9 5490
100 25 10 9 3582
100 25 10 9 5886
100 25 10 9 3348
100 25 10 9 882
100 25 10 9 2178
100 25 10 9 990
100 25 10 9 2970
100 25 10 9 3294
100 25 10 9 1602
100 25 10 9 2430
100 25 10 9 4158
100 25 10 9 3186
100 25 10 9 2484
100 25 10 9 2322
100 25 10 9 1494
100 25 10 9 2754
100 25 10 9 2214
100 25 10 9 1638
100 25 10 10 1800
100 25 10 10 1060
100 25 10 10 1520
100 25 10 10 1680
100 25 10 10 9520
100 25 10 10 4640
100 25 10 10 2640
100 25 10 10 2080
100 25 10 10 1780
100 25 10 10 2320
100 25 10 10 1560
100 25 10 10 940
100 25 10 10 1040
100 25 10 10 2440
100 25 10 10 2940
100 25 10 10 2040
100 25 10 10 4620
100 25 10 10 8500
100 25 10 10 6160
100 25 10 10 2980
100 25 10 10 4480
100 25 10 10 2280
100 25 10 10 2980
100 25 10 10 4180
100 25 10 10 1860
100 25 10 10 1940
100 25 10 10 2200
100 25 10 10 4600
100 25 10 10 1120
100 25 10 10 3140
100 25 10 10 940
100 25 10 10 2640
100 25 10 10 1820
100 25 10 10 2340
100 25 10 10 1680
100 25 10 10 1920
100 25 10 10 3720
100 25 10 10 7240
100 25 10 10 2740
100 25 10 10 1280
