GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   MMASib

DATE:   2015-12-4 (year-month-day)
TIME:   16:6:29 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION N_ANTS EVAPORATION SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 5 0.045 10 8 16600
100 5 0.045 10 8 17200
100 5 0.045 10 8 18040
100 5 0.045 10 8 16040
100 5 0.045 10 8 35720
100 5 0.045 10 8 15440
100 5 0.045 10 8 16200
100 5 0.045 10 8 17960
100 5 0.045 10 8 20160
100 5 0.045 10 8 23320
100 5 0.045 10 8 27360
100 5 0.045 10 8 18440
100 5 0.045 10 8 17560
100 5 0.045 10 8 18160
100 5 0.045 10 8 15560
100 5 0.045 10 8 20280
100 5 0.045 10 8 24400
100 5 0.045 10 8 20120
100 5 0.045 10 8 22440
100 5 0.045 10 8 30360
100 5 0.045 10 8 19440
100 5 0.045 10 8 60880
100 5 0.045 10 8 19960
100 5 0.045 10 8 18600
100 5 0.045 10 8 26360
100 5 0.045 10 8 16920
100 5 0.045 10 8 14560
100 5 0.045 10 8 35560
100 5 0.045 10 8 18640
100 5 0.045 10 8 14400
100 5 0.045 10 8 22160
100 5 0.045 10 8 19440
100 5 0.045 10 8 21840
100 5 0.045 10 8 19320
100 5 0.045 10 8 24280
100 5 0.045 10 8 16400
100 5 0.045 10 8 22000
100 5 0.045 10 8 12400
100 5 0.045 10 8 18960
100 5 0.045 10 8 16520
100 5 0.045 10 8 17760
100 5 0.045 10 8 16120
100 5 0.045 10 8 19840
100 5 0.045 10 8 16480
100 5 0.045 10 8 16160
100 5 0.045 10 8 14680
100 5 0.045 10 8 15480
100 5 0.045 10 8 34480
100 5 0.045 10 8 16960
100 5 0.045 10 8 17440
100 5 0.045 10 8 26640
100 5 0.045 10 8 19760
100 5 0.045 10 8 18760
100 5 0.045 10 8 18560
100 5 0.045 10 8 18120
100 5 0.045 10 8 14120
100 5 0.045 10 8 22640
100 5 0.045 10 8 18400
100 5 0.045 10 8 13160
100 5 0.045 10 8 14280
100 5 0.045 10 8 23840
100 5 0.045 10 8 23720
100 5 0.045 10 8 18040
100 5 0.045 10 8 19760
100 5 0.045 10 8 15640
100 5 0.045 10 8 17520
100 5 0.045 10 8 18840
100 5 0.045 10 8 16480
100 5 0.045 10 8 26520
100 5 0.045 10 8 25120
100 5 0.045 10 8 14560
100 5 0.045 10 8 32280
100 5 0.045 10 8 18720
100 5 0.045 10 8 21160
100 5 0.045 10 8 30440
100 5 0.045 10 8 17440
100 5 0.045 10 8 16320
100 5 0.045 10 8 18440
100 5 0.045 10 8 17960
100 5 0.045 10 8 19640
100 5 0.045 10 8 26680
100 5 0.045 10 8 19000
100 5 0.045 10 8 14800
100 5 0.045 10 8 15240
100 5 0.045 10 8 21680
100 5 0.045 10 8 18680
100 5 0.045 10 8 31400
100 5 0.045 10 8 16480
100 5 0.045 10 8 14360
100 5 0.045 10 8 31440
100 5 0.045 10 8 16400
100 5 0.045 10 8 26120
100 5 0.045 10 8 25640
100 5 0.045 10 9 17235
100 5 0.045 10 9 15795
100 5 0.045 10 9 37350
100 5 0.045 10 9 15165
100 5 0.045 10 9 19305
100 5 0.045 10 9 18135
100 5 0.045 10 9 13050
100 5 0.045 10 9 16470
100 5 0.045 10 9 20520
100 5 0.045 10 9 18180
100 5 0.045 10 9 17190
100 5 0.045 10 9 16290
100 5 0.045 10 9 18630
100 5 0.045 10 9 17370
100 5 0.045 10 9 24030
