GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   MMASib

DATE:   2016-8-24 (year-month-day)
TIME:   9:4:4 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION SIGMA N_RE_EVALUATIONS OPTIMAL_RHO OPTIMAL_N_ANTS N_FITNESS_EVALUATIONS
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 6
2 3.1622776601683795 1 0.035999999999999997 6 6
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
2 3.1622776601683795 1 0.035999999999999997 6 0
7 3.1622776601683795 1 0.036999999999999991 4 72
7 3.1622776601683795 1 0.036999999999999991 4 296
7 3.1622776601683795 1 0.036999999999999991 4 104
7 3.1622776601683795 1 0.036999999999999991 4 24
7 3.1622776601683795 1 0.036999999999999991 4 112
7 3.1622776601683795 1 0.036999999999999991 4 208
7 3.1622776601683795 1 0.036999999999999991 4 112
7 3.1622776601683795 1 0.036999999999999991 4 8
7 3.1622776601683795 1 0.036999999999999991 4 72
7 3.1622776601683795 1 0.036999999999999991 4 104
7 3.1622776601683795 1 0.036999999999999991 4 84
7 3.1622776601683795 1 0.036999999999999991 4 72
7 3.1622776601683795 1 0.036999999999999991 4 52
7 3.1622776601683795 1 0.036999999999999991 4 60
7 3.1622776601683795 1 0.036999999999999991 4 484
7 3.1622776601683795 1 0.036999999999999991 4 116
7 3.1622776601683795 1 0.036999999999999991 4 36
7 3.1622776601683795 1 0.036999999999999991 4 12
7 3.1622776601683795 1 0.036999999999999991 4 60
7 3.1622776601683795 1 0.036999999999999991 4 80
7 3.1622776601683795 1 0.036999999999999991 4 36
7 3.1622776601683795 1 0.036999999999999991 4 156
7 3.1622776601683795 1 0.036999999999999991 4 8
7 3.1622776601683795 1 0.036999999999999991 4 72
7 3.1622776601683795 1 0.036999999999999991 4 84
7 3.1622776601683795 1 0.036999999999999991 4 168
7 3.1622776601683795 1 0.036999999999999991 4 16
7 3.1622776601683795 1 0.036999999999999991 4 60
7 3.1622776601683795 1 0.036999999999999991 4 48
7 3.1622776601683795 1 0.036999999999999991 4 116
7 3.1622776601683795 1 0.036999999999999991 4 52
7 3.1622776601683795 1 0.036999999999999991 4 24
7 3.1622776601683795 1 0.036999999999999991 4 68
7 3.1622776601683795 1 0.036999999999999991 4 192
7 3.1622776601683795 1 0.036999999999999991 4 12
7 3.1622776601683795 1 0.036999999999999991 4 140
7 3.1622776601683795 1 0.036999999999999991 4 108
7 3.1622776601683795 1 0.036999999999999991 4 52
7 3.1622776601683795 1 0.036999999999999991 4 216
7 3.1622776601683795 1 0.036999999999999991 4 44
7 3.1622776601683795 1 0.036999999999999991 4 68
7 3.1622776601683795 1 0.036999999999999991 4 16
7 3.1622776601683795 1 0.036999999999999991 4 68
7 3.1622776601683795 1 0.036999999999999991 4 228
7 3.1622776601683795 1 0.036999999999999991 4 16
7 3.1622776601683795 1 0.036999999999999991 4 60
7 3.1622776601683795 1 0.036999999999999991 4 64
7 3.1622776601683795 1 0.036999999999999991 4 44
7 3.1622776601683795 1 0.036999999999999991 4 20
7 3.1622776601683795 1 0.036999999999999991 4 32
7 3.1622776601683795 1 0.036999999999999991 4 100
7 3.1622776601683795 1 0.036999999999999991 4 96
7 3.1622776601683795 1 0.036999999999999991 4 88
7 3.1622776601683795 1 0.036999999999999991 4 92
7 3.1622776601683795 1 0.036999999999999991 4 88
7 3.1622776601683795 1 0.036999999999999991 4 112
7 3.1622776601683795 1 0.036999999999999991 4 48
7 3.1622776601683795 1 0.036999999999999991 4 92
7 3.1622776601683795 1 0.036999999999999991 4 136
7 3.1622776601683795 1 0.036999999999999991 4 172
7 3.1622776601683795 1 0.036999999999999991 4 60
7 3.1622776601683795 1 0.036999999999999991 4 52
7 3.1622776601683795 1 0.036999999999999991 4 80
7 3.1622776601683795 1 0.036999999999999991 4 20
7 3.1622776601683795 1 0.036999999999999991 4 32
7 3.1622776601683795 1 0.036999999999999991 4 140
7 3.1622776601683795 1 0.036999999999999991 4 8
7 3.1622776601683795 1 0.036999999999999991 4 140
7 3.1622776601683795 1 0.036999999999999991 4 92
7 3.1622776601683795 1 0.036999999999999991 4 16
7 3.1622776601683795 1 0.036999999999999991 4 20
7 3.1622776601683795 1 0.036999999999999991 4 28
7 3.1622776601683795 1 0.036999999999999991 4 28
7 3.1622776601683795 1 0.036999999999999991 4 64
7 3.1622776601683795 1 0.036999999999999991 4 304
7 3.1622776601683795 1 0.036999999999999991 4 76
7 3.1622776601683795 1 0.036999999999999991 4 12
7 3.1622776601683795 1 0.036999999999999991 4 56
7 3.1622776601683795 1 0.036999999999999991 4 180
7 3.1622776601683795 1 0.036999999999999991 4 60
7 3.1622776601683795 1 0.036999999999999991 4 52
7 3.1622776601683795 1 0.036999999999999991 4 4
7 3.1622776601683795 1 0.036999999999999991 4 192
7 3.1622776601683795 1 0.036999999999999991 4 104
7 3.1622776601683795 1 0.036999999999999991 4 316
7 3.1622776601683795 1 0.036999999999999991 4 148
7 3.1622776601683795 1 0.036999999999999991 4 228
7 3.1622776601683795 1 0.036999999999999991 4 92
7 3.1622776601683795 1 0.036999999999999991 4 100
7 3.1622776601683795 1 0.036999999999999991 4 36
7 3.1622776601683795 1 0.036999999999999991 4 52
7 3.1622776601683795 1 0.036999999999999991 4 300
7 3.1622776601683795 1 0.036999999999999991 4 48
7 3.1622776601683795 1 0.036999999999999991 4 124
7 3.1622776601683795 1 0.036999999999999991 4 112
7 3.1622776601683795 1 0.036999999999999991 4 152
7 3.1622776601683795 1 0.036999999999999991 4 0
7 3.1622776601683795 1 0.036999999999999991 4 152
7 3.1622776601683795 1 0.036999999999999991 4 24
7 3.1622776601683795 1 0.036999999999999991 4 80
12 3.1622776601683795 1 0.04299999999999999 6 228
12 3.1622776601683795 1 0.04299999999999999 6 216
12 3.1622776601683795 1 0.04299999999999999 6 240
12 3.1622776601683795 1 0.04299999999999999 6 258
12 3.1622776601683795 1 0.04299999999999999 6 504
12 3.1622776601683795 1 0.04299999999999999 6 300
12 3.1622776601683795 1 0.04299999999999999 6 246
12 3.1622776601683795 1 0.04299999999999999 6 516
12 3.1622776601683795 1 0.04299999999999999 6 474
12 3.1622776601683795 1 0.04299999999999999 6 324
12 3.1622776601683795 1 0.04299999999999999 6 342
12 3.1622776601683795 1 0.04299999999999999 6 372
12 3.1622776601683795 1 0.04299999999999999 6 246
12 3.1622776601683795 1 0.04299999999999999 6 36
12 3.1622776601683795 1 0.04299999999999999 6 168
12 3.1622776601683795 1 0.04299999999999999 6 300
12 3.1622776601683795 1 0.04299999999999999 6 762
12 3.1622776601683795 1 0.04299999999999999 6 108
12 3.1622776601683795 1 0.04299999999999999 6 498
12 3.1622776601683795 1 0.04299999999999999 6 276
12 3.1622776601683795 1 0.04299999999999999 6 198
12 3.1622776601683795 1 0.04299999999999999 6 204
12 3.1622776601683795 1 0.04299999999999999 6 186
12 3.1622776601683795 1 0.04299999999999999 6 282
12 3.1622776601683795 1 0.04299999999999999 6 96
12 3.1622776601683795 1 0.04299999999999999 6 366
12 3.1622776601683795 1 0.04299999999999999 6 252
12 3.1622776601683795 1 0.04299999999999999 6 354
12 3.1622776601683795 1 0.04299999999999999 6 462
12 3.1622776601683795 1 0.04299999999999999 6 450
12 3.1622776601683795 1 0.04299999999999999 6 306
12 3.1622776601683795 1 0.04299999999999999 6 474
12 3.1622776601683795 1 0.04299999999999999 6 72
12 3.1622776601683795 1 0.04299999999999999 6 276
12 3.1622776601683795 1 0.04299999999999999 6 390
12 3.1622776601683795 1 0.04299999999999999 6 468
12 3.1622776601683795 1 0.04299999999999999 6 186
12 3.1622776601683795 1 0.04299999999999999 6 384
12 3.1622776601683795 1 0.04299999999999999 6 342
12 3.1622776601683795 1 0.04299999999999999 6 108
12 3.1622776601683795 1 0.04299999999999999 6 348
12 3.1622776601683795 1 0.04299999999999999 6 234
12 3.1622776601683795 1 0.04299999999999999 6 522
12 3.1622776601683795 1 0.04299999999999999 6 180
12 3.1622776601683795 1 0.04299999999999999 6 198
12 3.1622776601683795 1 0.04299999999999999 6 258
12 3.1622776601683795 1 0.04299999999999999 6 462
12 3.1622776601683795 1 0.04299999999999999 6 456
12 3.1622776601683795 1 0.04299999999999999 6 282
12 3.1622776601683795 1 0.04299999999999999 6 246
12 3.1622776601683795 1 0.04299999999999999 6 132
12 3.1622776601683795 1 0.04299999999999999 6 408
12 3.1622776601683795 1 0.04299999999999999 6 186
12 3.1622776601683795 1 0.04299999999999999 6 510
12 3.1622776601683795 1 0.04299999999999999 6 348
12 3.1622776601683795 1 0.04299999999999999 6 354
12 3.1622776601683795 1 0.04299999999999999 6 366
12 3.1622776601683795 1 0.04299999999999999 6 270
12 3.1622776601683795 1 0.04299999999999999 6 222
12 3.1622776601683795 1 0.04299999999999999 6 378
12 3.1622776601683795 1 0.04299999999999999 6 354
12 3.1622776601683795 1 0.04299999999999999 6 180
12 3.1622776601683795 1 0.04299999999999999 6 240
12 3.1622776601683795 1 0.04299999999999999 6 426
12 3.1622776601683795 1 0.04299999999999999 6 504
12 3.1622776601683795 1 0.04299999999999999 6 390
12 3.1622776601683795 1 0.04299999999999999 6 210
12 3.1622776601683795 1 0.04299999999999999 6 186
12 3.1622776601683795 1 0.04299999999999999 6 492
12 3.1622776601683795 1 0.04299999999999999 6 342
12 3.1622776601683795 1 0.04299999999999999 6 300
12 3.1622776601683795 1 0.04299999999999999 6 336
12 3.1622776601683795 1 0.04299999999999999 6 228
12 3.1622776601683795 1 0.04299999999999999 6 552
12 3.1622776601683795 1 0.04299999999999999 6 486
12 3.1622776601683795 1 0.04299999999999999 6 390
12 3.1622776601683795 1 0.04299999999999999 6 180
12 3.1622776601683795 1 0.04299999999999999 6 564
12 3.1622776601683795 1 0.04299999999999999 6 294
12 3.1622776601683795 1 0.04299999999999999 6 300
12 3.1622776601683795 1 0.04299999999999999 6 354
12 3.1622776601683795 1 0.04299999999999999 6 174
12 3.1622776601683795 1 0.04299999999999999 6 294
12 3.1622776601683795 1 0.04299999999999999 6 540
12 3.1622776601683795 1 0.04299999999999999 6 264
12 3.1622776601683795 1 0.04299999999999999 6 168
12 3.1622776601683795 1 0.04299999999999999 6 342
12 3.1622776601683795 1 0.04299999999999999 6 258
12 3.1622776601683795 1 0.04299999999999999 6 204
12 3.1622776601683795 1 0.04299999999999999 6 444
12 3.1622776601683795 1 0.04299999999999999 6 60
12 3.1622776601683795 1 0.04299999999999999 6 354
12 3.1622776601683795 1 0.04299999999999999 6 420
12 3.1622776601683795 1 0.04299999999999999 6 414
12 3.1622776601683795 1 0.04299999999999999 6 234
12 3.1622776601683795 1 0.04299999999999999 6 264
12 3.1622776601683795 1 0.04299999999999999 6 288
12 3.1622776601683795 1 0.04299999999999999 6 384
12 3.1622776601683795 1 0.04299999999999999 6 126
12 3.1622776601683795 1 0.04299999999999999 6 228
17 3.1622776601683795 1 0.051999999999999991 5 260
17 3.1622776601683795 1 0.051999999999999991 5 480
17 3.1622776601683795 1 0.051999999999999991 5 375
17 3.1622776601683795 1 0.051999999999999991 5 400
17 3.1622776601683795 1 0.051999999999999991 5 465
17 3.1622776601683795 1 0.051999999999999991 5 355
17 3.1622776601683795 1 0.051999999999999991 5 510
17 3.1622776601683795 1 0.051999999999999991 5 475
17 3.1622776601683795 1 0.051999999999999991 5 330
17 3.1622776601683795 1 0.051999999999999991 5 330
17 3.1622776601683795 1 0.051999999999999991 5 130
17 3.1622776601683795 1 0.051999999999999991 5 455
17 3.1622776601683795 1 0.051999999999999991 5 455
17 3.1622776601683795 1 0.051999999999999991 5 785
17 3.1622776601683795 1 0.051999999999999991 5 520
17 3.1622776601683795 1 0.051999999999999991 5 395
17 3.1622776601683795 1 0.051999999999999991 5 515
17 3.1622776601683795 1 0.051999999999999991 5 195
17 3.1622776601683795 1 0.051999999999999991 5 460
17 3.1622776601683795 1 0.051999999999999991 5 405
17 3.1622776601683795 1 0.051999999999999991 5 405
17 3.1622776601683795 1 0.051999999999999991 5 440
17 3.1622776601683795 1 0.051999999999999991 5 215
17 3.1622776601683795 1 0.051999999999999991 5 515
17 3.1622776601683795 1 0.051999999999999991 5 635
17 3.1622776601683795 1 0.051999999999999991 5 285
17 3.1622776601683795 1 0.051999999999999991 5 420
17 3.1622776601683795 1 0.051999999999999991 5 290
17 3.1622776601683795 1 0.051999999999999991 5 515
17 3.1622776601683795 1 0.051999999999999991 5 675
17 3.1622776601683795 1 0.051999999999999991 5 395
17 3.1622776601683795 1 0.051999999999999991 5 290
17 3.1622776601683795 1 0.051999999999999991 5 420
17 3.1622776601683795 1 0.051999999999999991 5 655
17 3.1622776601683795 1 0.051999999999999991 5 475
17 3.1622776601683795 1 0.051999999999999991 5 495
17 3.1622776601683795 1 0.051999999999999991 5 400
17 3.1622776601683795 1 0.051999999999999991 5 565
17 3.1622776601683795 1 0.051999999999999991 5 535
17 3.1622776601683795 1 0.051999999999999991 5 510
17 3.1622776601683795 1 0.051999999999999991 5 215
17 3.1622776601683795 1 0.051999999999999991 5 690
17 3.1622776601683795 1 0.051999999999999991 5 335
17 3.1622776601683795 1 0.051999999999999991 5 550
17 3.1622776601683795 1 0.051999999999999991 5 475
17 3.1622776601683795 1 0.051999999999999991 5 255
17 3.1622776601683795 1 0.051999999999999991 5 370
17 3.1622776601683795 1 0.051999999999999991 5 250
17 3.1622776601683795 1 0.051999999999999991 5 415
17 3.1622776601683795 1 0.051999999999999991 5 320
17 3.1622776601683795 1 0.051999999999999991 5 905
17 3.1622776601683795 1 0.051999999999999991 5 390
17 3.1622776601683795 1 0.051999999999999991 5 360
17 3.1622776601683795 1 0.051999999999999991 5 515
17 3.1622776601683795 1 0.051999999999999991 5 585
17 3.1622776601683795 1 0.051999999999999991 5 285
17 3.1622776601683795 1 0.051999999999999991 5 715
17 3.1622776601683795 1 0.051999999999999991 5 380
17 3.1622776601683795 1 0.051999999999999991 5 605
17 3.1622776601683795 1 0.051999999999999991 5 485
17 3.1622776601683795 1 0.051999999999999991 5 225
17 3.1622776601683795 1 0.051999999999999991 5 480
17 3.1622776601683795 1 0.051999999999999991 5 245
17 3.1622776601683795 1 0.051999999999999991 5 305
17 3.1622776601683795 1 0.051999999999999991 5 310
17 3.1622776601683795 1 0.051999999999999991 5 430
17 3.1622776601683795 1 0.051999999999999991 5 335
17 3.1622776601683795 1 0.051999999999999991 5 410
17 3.1622776601683795 1 0.051999999999999991 5 355
17 3.1622776601683795 1 0.051999999999999991 5 470
17 3.1622776601683795 1 0.051999999999999991 5 530
17 3.1622776601683795 1 0.051999999999999991 5 390
17 3.1622776601683795 1 0.051999999999999991 5 245
17 3.1622776601683795 1 0.051999999999999991 5 295
17 3.1622776601683795 1 0.051999999999999991 5 325
17 3.1622776601683795 1 0.051999999999999991 5 370
17 3.1622776601683795 1 0.051999999999999991 5 560
17 3.1622776601683795 1 0.051999999999999991 5 355
17 3.1622776601683795 1 0.051999999999999991 5 195
17 3.1622776601683795 1 0.051999999999999991 5 410
17 3.1622776601683795 1 0.051999999999999991 5 800
17 3.1622776601683795 1 0.051999999999999991 5 345
17 3.1622776601683795 1 0.051999999999999991 5 250
17 3.1622776601683795 1 0.051999999999999991 5 380
17 3.1622776601683795 1 0.051999999999999991 5 475
17 3.1622776601683795 1 0.051999999999999991 5 300
17 3.1622776601683795 1 0.051999999999999991 5 635
17 3.1622776601683795 1 0.051999999999999991 5 335
17 3.1622776601683795 1 0.051999999999999991 5 560
17 3.1622776601683795 1 0.051999999999999991 5 545
17 3.1622776601683795 1 0.051999999999999991 5 480
17 3.1622776601683795 1 0.051999999999999991 5 920
17 3.1622776601683795 1 0.051999999999999991 5 540
17 3.1622776601683795 1 0.051999999999999991 5 365
17 3.1622776601683795 1 0.051999999999999991 5 550
17 3.1622776601683795 1 0.051999999999999991 5 405
17 3.1622776601683795 1 0.051999999999999991 5 390
17 3.1622776601683795 1 0.051999999999999991 5 435
17 3.1622776601683795 1 0.051999999999999991 5 385
17 3.1622776601683795 1 0.051999999999999991 5 445
22 3.1622776601683795 1 0.060999999999999985 7 455
22 3.1622776601683795 1 0.060999999999999985 7 476
22 3.1622776601683795 1 0.060999999999999985 7 385
22 3.1622776601683795 1 0.060999999999999985 7 490
22 3.1622776601683795 1 0.060999999999999985 7 546
22 3.1622776601683795 1 0.060999999999999985 7 651
22 3.1622776601683795 1 0.060999999999999985 7 658
22 3.1622776601683795 1 0.060999999999999985 7 959
22 3.1622776601683795 1 0.060999999999999985 7 637
22 3.1622776601683795 1 0.060999999999999985 7 560
22 3.1622776601683795 1 0.060999999999999985 7 707
22 3.1622776601683795 1 0.060999999999999985 7 588
22 3.1622776601683795 1 0.060999999999999985 7 343
22 3.1622776601683795 1 0.060999999999999985 7 329
22 3.1622776601683795 1 0.060999999999999985 7 616
22 3.1622776601683795 1 0.060999999999999985 7 532
22 3.1622776601683795 1 0.060999999999999985 7 511
22 3.1622776601683795 1 0.060999999999999985 7 504
22 3.1622776601683795 1 0.060999999999999985 7 630
22 3.1622776601683795 1 0.060999999999999985 7 434
22 3.1622776601683795 1 0.060999999999999985 7 420
22 3.1622776601683795 1 0.060999999999999985 7 602
22 3.1622776601683795 1 0.060999999999999985 7 693
22 3.1622776601683795 1 0.060999999999999985 7 518
22 3.1622776601683795 1 0.060999999999999985 7 546
22 3.1622776601683795 1 0.060999999999999985 7 420
22 3.1622776601683795 1 0.060999999999999985 7 511
22 3.1622776601683795 1 0.060999999999999985 7 574
22 3.1622776601683795 1 0.060999999999999985 7 322
22 3.1622776601683795 1 0.060999999999999985 7 546
22 3.1622776601683795 1 0.060999999999999985 7 497
22 3.1622776601683795 1 0.060999999999999985 7 532
22 3.1622776601683795 1 0.060999999999999985 7 504
22 3.1622776601683795 1 0.060999999999999985 7 1085
22 3.1622776601683795 1 0.060999999999999985 7 546
22 3.1622776601683795 1 0.060999999999999985 7 574
22 3.1622776601683795 1 0.060999999999999985 7 539
22 3.1622776601683795 1 0.060999999999999985 7 357
22 3.1622776601683795 1 0.060999999999999985 7 686
22 3.1622776601683795 1 0.060999999999999985 7 581
22 3.1622776601683795 1 0.060999999999999985 7 497
22 3.1622776601683795 1 0.060999999999999985 7 595
22 3.1622776601683795 1 0.060999999999999985 7 406
22 3.1622776601683795 1 0.060999999999999985 7 840
22 3.1622776601683795 1 0.060999999999999985 7 511
22 3.1622776601683795 1 0.060999999999999985 7 581
22 3.1622776601683795 1 0.060999999999999985 7 875
22 3.1622776601683795 1 0.060999999999999985 7 616
22 3.1622776601683795 1 0.060999999999999985 7 476
22 3.1622776601683795 1 0.060999999999999985 7 784
22 3.1622776601683795 1 0.060999999999999985 7 672
22 3.1622776601683795 1 0.060999999999999985 7 497
22 3.1622776601683795 1 0.060999999999999985 7 455
22 3.1622776601683795 1 0.060999999999999985 7 630
22 3.1622776601683795 1 0.060999999999999985 7 609
22 3.1622776601683795 1 0.060999999999999985 7 574
22 3.1622776601683795 1 0.060999999999999985 7 490
22 3.1622776601683795 1 0.060999999999999985 7 595
22 3.1622776601683795 1 0.060999999999999985 7 791
22 3.1622776601683795 1 0.060999999999999985 7 658
22 3.1622776601683795 1 0.060999999999999985 7 448
22 3.1622776601683795 1 0.060999999999999985 7 462
22 3.1622776601683795 1 0.060999999999999985 7 490
22 3.1622776601683795 1 0.060999999999999985 7 574
22 3.1622776601683795 1 0.060999999999999985 7 924
22 3.1622776601683795 1 0.060999999999999985 7 1120
22 3.1622776601683795 1 0.060999999999999985 7 483
22 3.1622776601683795 1 0.060999999999999985 7 462
22 3.1622776601683795 1 0.060999999999999985 7 665
22 3.1622776601683795 1 0.060999999999999985 7 476
22 3.1622776601683795 1 0.060999999999999985 7 462
22 3.1622776601683795 1 0.060999999999999985 7 868
22 3.1622776601683795 1 0.060999999999999985 7 287
22 3.1622776601683795 1 0.060999999999999985 7 728
22 3.1622776601683795 1 0.060999999999999985 7 553
22 3.1622776601683795 1 0.060999999999999985 7 805
22 3.1622776601683795 1 0.060999999999999985 7 532
22 3.1622776601683795 1 0.060999999999999985 7 623
22 3.1622776601683795 1 0.060999999999999985 7 427
22 3.1622776601683795 1 0.060999999999999985 7 651
22 3.1622776601683795 1 0.060999999999999985 7 567
22 3.1622776601683795 1 0.060999999999999985 7 518
22 3.1622776601683795 1 0.060999999999999985 7 644
22 3.1622776601683795 1 0.060999999999999985 7 637
22 3.1622776601683795 1 0.060999999999999985 7 336
22 3.1622776601683795 1 0.060999999999999985 7 637
22 3.1622776601683795 1 0.060999999999999985 7 518
22 3.1622776601683795 1 0.060999999999999985 7 539
22 3.1622776601683795 1 0.060999999999999985 7 868
22 3.1622776601683795 1 0.060999999999999985 7 476
22 3.1622776601683795 1 0.060999999999999985 7 644
22 3.1622776601683795 1 0.060999999999999985 7 574
22 3.1622776601683795 1 0.060999999999999985 7 343
22 3.1622776601683795 1 0.060999999999999985 7 322
22 3.1622776601683795 1 0.060999999999999985 7 609
22 3.1622776601683795 1 0.060999999999999985 7 476
22 3.1622776601683795 1 0.060999999999999985 7 560
22 3.1622776601683795 1 0.060999999999999985 7 630
22 3.1622776601683795 1 0.060999999999999985 7 602
22 3.1622776601683795 1 0.060999999999999985 7 490
27 3.1622776601683795 1 0.067999999999999977 5 515
27 3.1622776601683795 1 0.067999999999999977 5 510
27 3.1622776601683795 1 0.067999999999999977 5 580
27 3.1622776601683795 1 0.067999999999999977 5 620
27 3.1622776601683795 1 0.067999999999999977 5 475
27 3.1622776601683795 1 0.067999999999999977 5 575
27 3.1622776601683795 1 0.067999999999999977 5 775
27 3.1622776601683795 1 0.067999999999999977 5 470
27 3.1622776601683795 1 0.067999999999999977 5 880
27 3.1622776601683795 1 0.067999999999999977 5 585
